Entry,Entry Name
Q96HT8,MR1L1_HUMAN
Q96HU1,SGSM3_HUMAN
Q96HW7,INT4_HUMAN
Q96HY6,DDRGK_HUMAN
Q96HY7,DHTK1_HUMAN
Q96HZ4,HES6_HUMAN
Q96I15,SCLY_HUMAN
Q96I23,PREY_HUMAN
Q96I24,FUBP3_HUMAN
Q96I25,SPF45_HUMAN
Q96I27,ZN625_HUMAN
Q96I34,PP16A_HUMAN
Q96I51,RCC1L_HUMAN
Q96I59,SYNM_HUMAN
Q96I76,GPTC3_HUMAN
Q96I99,SUCB2_HUMAN
Q96IF1,AJUBA_HUMAN
Q96II8,LRCH3_HUMAN
Q96IJ6,GMPPA_HUMAN
Q96IK1,BOD1_HUMAN
Q96IK5,GMCL1_HUMAN
Q96IL0,COA8_HUMAN
Q96IP4,TET5A_HUMAN
Q96IQ9,ZN414_HUMAN
Q96IR7,HPDL_HUMAN
Q96IS3,RAX2_HUMAN
Q96IT1,ZN496_HUMAN
Q96IU2,ZBED3_HUMAN
Q96IU4,ABHEB_HUMAN
Q96IV0,NGLY1_HUMAN
Q96IV6,FXDC2_HUMAN
Q96IW7,SC22A_HUMAN
Q96IX5,ATPMK_HUMAN
Q96IY1,NSL1_HUMAN
Q96IY4,CBPB2_HUMAN
Q96IZ0,PAWR_HUMAN
Q96IZ2,ADTRP_HUMAN
Q96IZ5,RBM41_HUMAN
Q96IZ6,MET2A_HUMAN
Q96IZ7,RSRC1_HUMAN
Q96J01,THOC3_HUMAN
Q96J02,ITCH_HUMAN
Q96J42,TXD15_HUMAN
Q96J65,MRP9_HUMAN
Q96J66,MRP8_HUMAN
Q96J84,KIRR1_HUMAN
Q96J87,CELF6_HUMAN
Q96J92,WNK4_HUMAN
Q96J94,PIWL1_HUMAN
Q96JA1,LRIG1_HUMAN
Q96JA3,PKHA8_HUMAN
Q96JB1,DYH8_HUMAN
Q96JB2,COG3_HUMAN
Q96JB3,HIC2_HUMAN
Q96JB5,CK5P3_HUMAN
Q96JB6,LOXL4_HUMAN
Q96JB8,MPP4_HUMAN
Q96JC1,VPS39_HUMAN
Q96JC9,EAF1_HUMAN
Q96JD6,AKCL2_HUMAN
Q96JE7,SC16B_HUMAN
Q96JE9,MAP6_HUMAN
Q96JF0,SIAT2_HUMAN
Q96JG6,VPS50_HUMAN
Q96JG8,MAGD4_HUMAN
Q96JG9,ZN469_HUMAN
Q96JH7,VCIP1_HUMAN
Q96JH8,RADIL_HUMAN
Q96JI7,SPTCS_HUMAN
Q96JJ3,ELMO2_HUMAN
Q96JJ6,JPH4_HUMAN
Q96JJ7,TMX3_HUMAN
Q96JK2,DCAF5_HUMAN
Q96JK9,MAML3_HUMAN
Q96JL9,ZN333_HUMAN
Q96JM2,ZN462_HUMAN
Q96JM3,CHAP1_HUMAN
Q96JM7,LMBL3_HUMAN
Q96JN0,LCOR_HUMAN
Q96JN2,CC136_HUMAN
Q96JP0,FEM1C_HUMAN
Q96JP5,ZFP91_HUMAN
Q96JP9,CDHR1_HUMAN
Q96JQ0,PCD16_HUMAN
Q96JQ5,M4A4A_HUMAN
Q96JS3,PGBD1_HUMAN
Q96JW4,S41A2_HUMAN
Q96JX3,SRAC1_HUMAN
Q96JY0,MAEL_HUMAN
Q96JY6,PDLI2_HUMAN
Q96JZ2,HSH2D_HUMAN
Q96K12,FACR2_HUMAN
Q96K19,RN170_HUMAN
Q96K21,ANCHR_HUMAN
Q96K30,RITA1_HUMAN
Q96K76,UBP47_HUMAN
Q96K78,AGRG7_HUMAN
Q96K80,ZC3HA_HUMAN
Q96K83,ZN521_HUMAN
Q96KA5,CLP1L_HUMAN
Q96KB5,TOPK_HUMAN
Q96KC8,DNJC1_HUMAN
Q96KG7,MEG10_HUMAN
Q96KG9,SCYL1_HUMAN
Q96KK3,KCNS1_HUMAN
Q96KK4,O10C1_HUMAN
Q96KK5,H2A1H_HUMAN
Q96KM6,Z512B_HUMAN
Q96KN2,CNDP1_HUMAN
Q96KN3,PKNX2_HUMAN
Q96KN4,LRAT1_HUMAN
Q96KN7,RPGR1_HUMAN
Q96KN8,PLAT5_HUMAN
Q96KP1,EXOC2_HUMAN
Q96KP4,CNDP2_HUMAN
Q96KP6,TNIP3_HUMAN
Q96KQ4,ASPP1_HUMAN
Q96KQ7,EHMT2_HUMAN
Q96KR4,LMLN_HUMAN
Q96KR6,F210B_HUMAN
Q96KR7,PHAR3_HUMAN
Q96KS0,EGLN2_HUMAN
Q96KV7,WDR90_HUMAN
Q96L08,SUSD3_HUMAN
Q96L12,CALR3_HUMAN
Q96L21,RL10L_HUMAN
Q96L34,MARK4_HUMAN
Q96L42,KCNH8_HUMAN
Q96L46,CPNS2_HUMAN
Q96L50,LLR1_HUMAN
Q96L58,B3GT6_HUMAN
Q96L73,NSD1_HUMAN
Q96L91,EP400_HUMAN
Q96L92,SNX27_HUMAN
Q96L93,KI16B_HUMAN
Q96L96,ALPK3_HUMAN
Q96LA5,FCRL2_HUMAN
Q96LA6,FCRL1_HUMAN
Q96LA8,ANM6_HUMAN
Q96LB1,MRGX2_HUMAN
Q96LB2,MRGX1_HUMAN
Q96LB3,IFT74_HUMAN
Q96LB8,PGRP4_HUMAN
Q96LB9,PGRP3_HUMAN
Q96LC7,SIG10_HUMAN
Q96LC9,BMF_HUMAN
Q96LD4,TRI47_HUMAN
Q96LD8,SENP8_HUMAN
Q96LI5,CNO6L_HUMAN
Q96LI6,HSFY1_HUMAN
Q96LJ7,DHRS1_HUMAN
Q96LJ8,UBX10_HUMAN
Q96LK0,CEP19_HUMAN
Q96LL4,CH048_HUMAN
Q96LL9,DJC30_HUMAN
Q96LM5,CD045_HUMAN
Q96LM6,TEX37_HUMAN
Q96LR2,LURA1_HUMAN
Q96LR5,UB2E2_HUMAN
Q96LT4,SAMD8_HUMAN
Q96LT7,CI072_HUMAN
Q96LT9,RNPC3_HUMAN
Q96LW4,PRIPO_HUMAN
Q96LW7,CAR19_HUMAN
Q96LX7,CCD17_HUMAN
Q96LX8,ZN597_HUMAN
Q96LZ3,CANB2_HUMAN
Q96LZ7,RMD2_HUMAN
Q96M02,CJ090_HUMAN
Q96M11,HYLS1_HUMAN
Q96M29,TEKT5_HUMAN
Q96M32,KAD7_HUMAN
Q96M61,MAGBI_HUMAN
Q96M63,ODAD1_HUMAN
Q96M86,DNHD1_HUMAN
Q96M91,CFA53_HUMAN
Q96M94,KLH15_HUMAN
Q96M96,FGD4_HUMAN
Q96M98,PACRG_HUMAN
Q96MA6,KAD8_HUMAN
Q96MC2,DRC1_HUMAN
Q96MD2,KICS2_HUMAN
Q96MF2,STAC3_HUMAN
Q96MF7,NSE2_HUMAN
Q96MG2,JSPR1_HUMAN
Q96MG7,NSE3_HUMAN
Q96MG8,PCMD1_HUMAN
Q96MH2,HEXI2_HUMAN
Q96MI9,CBPC4_HUMAN
Q96MK3,FA20A_HUMAN
Q96MM3,ZFP42_HUMAN
Q96MM7,H6ST2_HUMAN
Q96MN2,NALP4_HUMAN
Q96MN9,ZN488_HUMAN
Q96MP8,KCTD7_HUMAN
Q96MS0,ROBO3_HUMAN
Q96MT3,PRIC1_HUMAN
Q96MT7,CFA44_HUMAN
Q96MT8,CEP63_HUMAN
Q96MU7,YTDC1_HUMAN
Q96MU8,KREM1_HUMAN
Q96MV1,TLCD4_HUMAN
Q96MV8,ZDH15_HUMAN
Q96MW5,COG8_HUMAN
Q96MX0,CKLF3_HUMAN
Q96MX3,ZNF48_HUMAN
Q96MY7,F161B_HUMAN
Q96N16,JKIP1_HUMAN
Q96N19,G137A_HUMAN
Q96N21,AP4AT_HUMAN
Q96N58,ZN578_HUMAN
Q96N64,PWP2A_HUMAN
Q96N66,MBOA7_HUMAN
Q96N67,DOCK7_HUMAN
Q96N76,HUTU_HUMAN
Q96N77,ZN641_HUMAN
Q96N87,S6A18_HUMAN
Q96N95,ZN396_HUMAN
Q96N96,SPT13_HUMAN
Q96NA2,RILP_HUMAN
Q96NB1,CEP20_HUMAN
Q96NB2,SFXN2_HUMAN
Q96NB3,ZN830_HUMAN
Q96NC0,ZMAT2_HUMAN
Q96NE9,FRMD6_HUMAN
Q96NG3,ODAD4_HUMAN
Q96NG5,ZN558_HUMAN
Q96NH3,BROMI_HUMAN
Q96NI6,LRFN5_HUMAN
Q96NL6,SCLT1_HUMAN
Q96NL8,CF418_HUMAN
Q96NM4,TOX2_HUMAN
Q96NN9,AIFM3_HUMAN
Q96NR3,PTHD1_HUMAN
Q96NR8,RDH12_HUMAN
Q96NT0,CC115_HUMAN
Q96NT3,GUCD1_HUMAN
Q96NT5,PCFT_HUMAN
Q96NU1,SAM11_HUMAN
Q96NW4,ANR27_HUMAN
Q96NW7,LRRC7_HUMAN
Q96NX5,KCC1G_HUMAN
Q96NY7,CLIC6_HUMAN
Q96NY8,NECT4_HUMAN
Q96NY9,MUS81_HUMAN
Q96NZ1,FOXN4_HUMAN
Q96NZ8,WFKN1_HUMAN
Q96NZ9,PRAP1_HUMAN
Q96P09,BIRC8_HUMAN
Q96P11,NSUN5_HUMAN
Q96P15,SPB11_HUMAN
Q96P16,RPR1A_HUMAN
Q96P20,NLRP3_HUMAN
Q96P26,5NT1B_HUMAN
Q96P31,FCRL3_HUMAN
Q96P44,COLA1_HUMAN
Q96P47,AGAP3_HUMAN
Q96P48,ARAP1_HUMAN
Q96P53,WDFY2_HUMAN
Q96P56,CTSR2_HUMAN
Q96P63,SPB12_HUMAN
Q96P65,QRFPR_HUMAN
Q96P66,GP101_HUMAN
Q96P70,IPO9_HUMAN
Q96P71,NECA3_HUMAN
Q96PB1,CASD1_HUMAN
Q96PB7,NOE3_HUMAN
Q96PC2,IP6K3_HUMAN
Q96PC3,AP1S3_HUMAN
Q96PC5,MIA2_HUMAN
Q96PD2,DCBD2_HUMAN
Q96PD4,IL17F_HUMAN
Q96PD5,PGRP2_HUMAN
Q96PD6,MOGT1_HUMAN
Q96PD7,DGAT2_HUMAN
Q96PE1,AGRA2_HUMAN
Q96PE3,INP4A_HUMAN
Q96PE7,MCEE_HUMAN
Q96PF1,TGM7_HUMAN
Q96PF2,TSSK2_HUMAN
Q96PG8,BBC3B_HUMAN
Q96PH1,NOX5_HUMAN
Q96PH6,DB118_HUMAN
Q96PJ5,FCRL4_HUMAN
Q96PK6,RBM14_HUMAN
Q96PL5,ERMAP_HUMAN
Q96PM5,ZN363_HUMAN
Q96PM9,Z385A_HUMAN
Q96PN6,ADCYA_HUMAN
Q96PN7,TREF1_HUMAN
Q96PN8,TSSK3_HUMAN
Q96PP8,GBP5_HUMAN
Q96PP9,GBP4_HUMAN
Q96PQ0,SORC2_HUMAN
Q96PQ1,SIG12_HUMAN
Q96PQ6,ZN317_HUMAN
Q96PR1,KCNC2_HUMAN
Q96PS8,AQP10_HUMAN
Q96PU4,UHRF2_HUMAN
Q96PU5,NED4L_HUMAN
Q96PU8,QKI_HUMAN
Q96PV0,SYGP1_HUMAN
Q96PV4,PNMA5_HUMAN
Q96PV6,LENG8_HUMAN
Q96PV7,F193B_HUMAN
Q96PX1,RN157_HUMAN
Q96PX8,SLIK1_HUMAN
Q96PY5,FMNL2_HUMAN
Q96PY6,NEK1_HUMAN
Q96PZ0,PUS7_HUMAN
Q96PZ2,F111A_HUMAN
Q96PZ7,CSMD1_HUMAN
Q96Q04,LMTK3_HUMAN
Q96Q05,TPPC9_HUMAN
Q96Q06,PLIN4_HUMAN
Q96Q07,BTBD9_HUMAN
Q96Q11,TRNT1_HUMAN
Q96Q15,SMG1_HUMAN
Q96Q27,ASB2_HUMAN
Q96Q35,FACC1_HUMAN
Q96Q40,CDK15_HUMAN
Q96Q42,ALS2_HUMAN
Q96Q45,TM237_HUMAN
Q96Q77,CIB3_HUMAN
Q96Q80,DERL3_HUMAN
Q96Q83,ALKB3_HUMAN
Q96Q89,KI20B_HUMAN
Q96Q91,B3A4_HUMAN
Q96QA5,GSDMA_HUMAN
Q96QB1,RHG07_HUMAN
Q96QC0,PP1RA_HUMAN
Q96QD8,S38A2_HUMAN
Q96QD9,UIF_HUMAN
Q96QE2,MYCT_HUMAN
Q96QE3,ATAD5_HUMAN
Q96QE5,TEFM_HUMAN
Q96QF0,RAB3I_HUMAN
Q96QF7,GCNA_HUMAN
Q96QG7,MTMR9_HUMAN
Q96QH2,PRAM_HUMAN
Q96QI5,HS3S6_HUMAN
Q96QK1,VPS35_HUMAN
Q96QP1,ALPK1_HUMAN
Q96QR8,PURB_HUMAN
Q96QS3,ARX_HUMAN
Q96QS6,KPSH2_HUMAN
Q96QT4,TRPM7_HUMAN
Q96QT6,PHF12_HUMAN
Q96QU1,PCD15_HUMAN
Q96QU8,XPO6_HUMAN
Q96QV1,HHIP_HUMAN
Q96QV6,H2A1A_HUMAN
Q96QZ7,MAGI1_HUMAN
Q96R06,SPAG5_HUMAN
Q96RD7,PANX1_HUMAN
Q96RD9,FCRL5_HUMAN
Q96RE7,NACC1_HUMAN
Q96RE9,ZN300_HUMAN
Q96RF0,SNX18_HUMAN
Q96RG2,PASK_HUMAN
Q96RI0,PAR4_HUMAN
Q96RI1,NR1H4_HUMAN
Q96RI8,TAAR6_HUMAN
Q96RJ3,TR13C_HUMAN
Q96RJ6,FER3L_HUMAN
Q96RK0,CIC_HUMAN
Q96RK4,BBS4_HUMAN
Q96RL1,UIMC1_HUMAN
Q96RL6,SIG11_HUMAN
Q96RL7,VP13A_HUMAN
Q96RN1,S26A8_HUMAN
Q96RN5,MED15_HUMAN
Q96RP3,UCN2_HUMAN
Q96RP7,G3ST4_HUMAN
Q96RP9,EFGM_HUMAN
Q96RQ1,ERGI2_HUMAN
Q96RQ3,MCCA_HUMAN
Q96RQ9,OXLA_HUMAN
Q96RR1,PEO1_HUMAN
Q96RR4,KKCC2_HUMAN
Q96RS0,TGS1_HUMAN
Q96RS6,NUDC1_HUMAN
Q96RT1,ERBIN_HUMAN
Q96RT7,GCP6_HUMAN
Q96RT8,GCP5_HUMAN
Q96RU2,UBP28_HUMAN
Q96RU3,FNBP1_HUMAN
Q96RU7,TRIB3_HUMAN
Q96RU8,TRIB1_HUMAN
Q96RW7,HMCN1_HUMAN
Q96RY7,IF140_HUMAN
Q96S06,LMF1_HUMAN
Q96S15,WDR24_HUMAN
Q96S16,JMJD8_HUMAN
Q96S21,RB40C_HUMAN
Q96S37,S22AC_HUMAN
Q96S38,KS6C1_HUMAN
Q96S42,NODAL_HUMAN
Q96S44,PRPK_HUMAN
Q96S52,PIGS_HUMAN
Q96S53,TESK2_HUMAN
Q96S55,WRIP1_HUMAN
Q96S59,RANB9_HUMAN
Q96S65,CSRN1_HUMAN
Q96S66,CLCC1_HUMAN
Q96S94,CCNL2_HUMAN
Q96S97,MYADM_HUMAN
Q96S99,PKHF1_HUMAN
Q96SB3,NEB2_HUMAN
Q96SB4,SRPK1_HUMAN
Q96SB8,SMC6_HUMAN
Q96SC8,DMTA2_HUMAN
Q96SD1,DCR1C_HUMAN
Q96SF7,TBX15_HUMAN
Q96SI1,KCD15_HUMAN
Q96SI9,STRBP_HUMAN
Q96SL1,DIRC2_HUMAN
Q96SL4,GPX7_HUMAN
Q96SN8,CK5P2_HUMAN
Q96SQ5,ZN587_HUMAN
Q96SQ7,ATOH8_HUMAN
Q96SQ9,CP2S1_HUMAN
Q96ST2,IWS1_HUMAN
Q96ST3,SIN3A_HUMAN
Q96ST8,CEP89_HUMAN
Q96SU4,OSBL9_HUMAN
Q96SW2,CRBN_HUMAN
Q96SZ4,ZSC10_HUMAN
Q96SZ5,AEDO_HUMAN
Q96SZ6,CK5P1_HUMAN
Q96T21,SEBP2_HUMAN
Q96T23,RSF1_HUMAN
Q96T37,RBM15_HUMAN
Q96T49,PP16B_HUMAN
Q96T51,RUFY1_HUMAN
Q96T52,IMP2L_HUMAN
Q96T53,MBOA4_HUMAN
Q96T54,KCNKH_HUMAN
Q96T55,KCNKG_HUMAN
Q96T58,MINT_HUMAN
Q96T60,PNKP_HUMAN
Q96T66,NMNA3_HUMAN
Q96T68,SETB2_HUMAN
Q96T76,MMS19_HUMAN
Q96T83,SL9A7_HUMAN
Q96T88,UHRF1_HUMAN
Q96T91,GPHA2_HUMAN
Q96TA1,NIBA2_HUMAN
Q96TA2,YMEL1_HUMAN
Q96TC7,RMD3_HUMAN
Q99062,CSF3R_HUMAN
Q99075,HBEGF_HUMAN
Q99081,HTF4_HUMAN
Q99102,MUC4_HUMAN
Q99217,AMELX_HUMAN
Q99250,SCN2A_HUMAN
Q99259,DCE1_HUMAN
Q99417,MYCBP_HUMAN
Q99418,CYH2_HUMAN
Q99424,ACOX2_HUMAN
Q99426,TBCB_HUMAN
Q99435,NELL2_HUMAN
Q99436,PSB7_HUMAN
Q99437,VATO_HUMAN
Q99439,CNN2_HUMAN
Q99447,PCY2_HUMAN
Q99453,PHX2B_HUMAN
Q99456,K1C12_HUMAN
Q99459,CDC5L_HUMAN
Q99460,PSMD1_HUMAN
Q99466,NOTC4_HUMAN
Q99467,CD180_HUMAN
Q99469,STAC_HUMAN
Q99471,PFD5_HUMAN
Q99487,PAFA2_HUMAN
Q99489,OXDD_HUMAN
Q99490,AGAP2_HUMAN
Q99496,RING2_HUMAN
Q99497,PARK7_HUMAN
Q99500,S1PR3_HUMAN
Q99501,GA2L1_HUMAN
Q99502,EYA1_HUMAN
Q99504,EYA3_HUMAN
Q99518,FMO2_HUMAN
Q99519,NEUR1_HUMAN
Q99523,SORT_HUMAN
Q99527,GPER1_HUMAN
Q99536,VAT1_HUMAN
Q99538,LGMN_HUMAN
Q99541,PLIN2_HUMAN
Q99542,MMP19_HUMAN
Q99543,DNJC2_HUMAN
Q99547,MPH6_HUMAN
Q99549,MPP8_HUMAN
Q99550,MPP9_HUMAN
Q99551,MTEF1_HUMAN
Q99558,M3K14_HUMAN
Q99567,NUP88_HUMAN
Q99569,PKP4_HUMAN
Q99570,PI3R4_HUMAN
Q99571,P2RX4_HUMAN
Q99572,P2RX7_HUMAN
Q99574,NEUS_HUMAN
Q99575,POP1_HUMAN
Q99576,T22D3_HUMAN
Q99578,RIT2_HUMAN
Q99581,FEV_HUMAN
Q99583,MNT_HUMAN
Q99584,S10AD_HUMAN
Q99590,SCAFB_HUMAN
Q99592,ZBT18_HUMAN
Q99593,TBX5_HUMAN
Q99594,TEAD3_HUMAN
Q99595,TI17A_HUMAN
Q99598,TSNAX_HUMAN
Q99607,ELF4_HUMAN
Q99608,NECD_HUMAN
Q99611,SPS2_HUMAN
Q99612,KLF6_HUMAN
Q99613,EIF3C_HUMAN
Q99615,DNJC7_HUMAN
Q99616,CCL13_HUMAN
Q99619,SPSB2_HUMAN
Q99622,C10_HUMAN
Q99623,PHB2_HUMAN
Q99624,S38A3_HUMAN
Q99626,CDX2_HUMAN
Q99627,CSN8_HUMAN
Q99633,PRP18_HUMAN
Q99638,RAD9A_HUMAN
Q99640,PMYT1_HUMAN
Q99643,C560_HUMAN
Q99645,EPYC_HUMAN
Q99650,OSMR_HUMAN
Q99653,CHP1_HUMAN
Q99661,KIF2C_HUMAN
Q99665,I12R2_HUMAN
Q99674,CGRE1_HUMAN
Q99675,CGRF1_HUMAN
Q99677,LPAR4_HUMAN
Q99683,M3K5_HUMAN
Q99684,GFI1_HUMAN
Q99685,MGLL_HUMAN
Q99687,MEIS3_HUMAN
Q99689,FEZ1_HUMAN
Q99697,PITX2_HUMAN
Q99698,LYST_HUMAN
Q99700,ATX2_HUMAN
Q99704,DOK1_HUMAN
Q99705,MCHR1_HUMAN
Q99706,KI2L4_HUMAN
Q99707,METH_HUMAN
Q99708,CTIP_HUMAN
Q99712,KCJ15_HUMAN
Q99714,HCD2_HUMAN
Q99715,COCA1_HUMAN
Q99717,SMAD5_HUMAN
Q99719,SEPT5_HUMAN
Q99720,SGMR1_HUMAN
Q99726,ZNT3_HUMAN
Q99727,TIMP4_HUMAN
Q99728,BARD1_HUMAN
Q99729,ROAA_HUMAN
Q99731,CCL19_HUMAN
Q99732,LITAF_HUMAN
Q99733,NP1L4_HUMAN
Q99735,MGST2_HUMAN
Q99741,CDC6_HUMAN
Q99743,NPAS2_HUMAN
Q99747,SNAG_HUMAN
Q99748,NRTN_HUMAN
Q99750,MDFI_HUMAN
Q99755,PI51A_HUMAN
Q99757,THIOM_HUMAN
Q99758,ABCA3_HUMAN
Q99759,M3K3_HUMAN
Q99766,ATP5S_HUMAN
Q99767,APBA2_HUMAN
Q99784,NOE1_HUMAN
Q99788,CML1_HUMAN
Q99795,GPA33_HUMAN
Q99797,MIPEP_HUMAN
Q99798,ACON_HUMAN
Q99801,NKX31_HUMAN
Q99807,COQ7_HUMAN
Q99808,S29A1_HUMAN
Q99814,EPAS1_HUMAN
Q99816,TS101_HUMAN
Q99828,CIB1_HUMAN
Q99829,CPNE1_HUMAN
Q99832,TCPH_HUMAN
Q99835,SMO_HUMAN
Q99836,MYD88_HUMAN
Q99848,EBP2_HUMAN
Q99853,FOXB1_HUMAN
Q99856,ARI3A_HUMAN
Q99871,HAUS7_HUMAN
Q99873,ANM1_HUMAN
Q99877,H2B1N_HUMAN
Q99878,H2A1J_HUMAN
Q99879,H2B1M_HUMAN
Q99880,H2B1L_HUMAN
Q99884,SC6A7_HUMAN
Q99895,CTRC_HUMAN
Q99909,SSX3_HUMAN
Q99928,GBRG3_HUMAN
Q99929,ASCL2_HUMAN
Q99932,SPAG8_HUMAN
Q99933,BAG1_HUMAN
Q99935,PROL1_HUMAN
Q99941,ATF6B_HUMAN
Q99942,RNF5_HUMAN
Q99943,PLCA_HUMAN
Q99944,EGFL8_HUMAN
Q99946,PRRT1_HUMAN
Q99952,PTN18_HUMAN
Q99956,DUS9_HUMAN
Q99958,FOXC2_HUMAN
Q99959,PKP2_HUMAN
Q99961,SH3G1_HUMAN
Q99962,SH3G2_HUMAN
Q99963,SH3G3_HUMAN
Q99965,ADAM2_HUMAN
Q99966,CITE1_HUMAN
Q99967,CITE2_HUMAN
Q99969,RARR2_HUMAN
Q99972,MYOC_HUMAN
Q99973,TEP1_HUMAN
Q99983,OMD_HUMAN
Q99985,SEM3C_HUMAN
Q99986,VRK1_HUMAN
Q99988,GDF15_HUMAN
Q99990,VGLL1_HUMAN
Q99996,AKAP9_HUMAN
Q99999,G3ST1_HUMAN
Q9BPU6,DPYL5_HUMAN
Q9BPU9,B9D2_HUMAN
Q9BPV8,P2Y13_HUMAN
Q9BPW9,DHRS9_HUMAN
Q9BPX1,DHB14_HUMAN
Q9BPX3,CND3_HUMAN
Q9BPX6,MICU1_HUMAN
Q9BPY8,HOP_HUMAN
Q9BPZ2,SPI2B_HUMAN
Q9BPZ3,PAIP2_HUMAN
Q9BPZ7,SIN1_HUMAN
Q9BQ04,RBM4B_HUMAN
Q9BQ15,SOSB1_HUMAN
Q9BQ16,TICN3_HUMAN
Q9BQ24,ZFY21_HUMAN
Q9BQ31,KCNS3_HUMAN
Q9BQ39,DDX50_HUMAN
Q9BQ50,TREX2_HUMAN
Q9BQ51,PD1L2_HUMAN
Q9BQ52,RNZ2_HUMAN
Q9BQ61,TRIR_HUMAN
Q9BQ65,USB1_HUMAN
Q9BQ66,KR412_HUMAN
Q9BQ67,GRWD1_HUMAN
Q9BQ69,MACD1_HUMAN
Q9BQ70,TCF25_HUMAN
Q9BQ83,SLX1_HUMAN
Q9BQ87,TBL1Y_HUMAN
Q9BQ89,F110A_HUMAN
Q9BQ90,KLDC3_HUMAN
Q9BQ95,ECSIT_HUMAN
Q9BQA1,MEP50_HUMAN
Q9BQA5,HINFP_HUMAN
Q9BQA9,CYBC1_HUMAN
Q9BQB4,SOST_HUMAN
Q9BQB6,VKOR1_HUMAN
Q9BQC3,DPH2_HUMAN
Q9BQD3,KXDL1_HUMAN
Q9BQD7,ANKMT_HUMAN
Q9BQE3,TBA1C_HUMAN
Q9BQE4,SELS_HUMAN
Q9BQE5,APOL2_HUMAN
Q9BQE9,BCL7B_HUMAN
Q9BQF6,SENP7_HUMAN
Q9BQG0,MBB1A_HUMAN
Q9BQG1,SYT3_HUMAN
Q9BQG2,NUD12_HUMAN
Q9BQI0,AIF1L_HUMAN
Q9BQI3,E2AK1_HUMAN
Q9BQI4,CCDC3_HUMAN
Q9BQI5,SGIP1_HUMAN
Q9BQI6,SLF1_HUMAN
Q9BQJ4,TMM47_HUMAN
Q9BQK8,LPIN3_HUMAN
Q9BQL6,FERM1_HUMAN
Q9BQP7,MGME1_HUMAN
Q9BQQ3,GORS1_HUMAN
Q9BQS2,SYT15_HUMAN
Q9BQS7,HEPH_HUMAN
Q9BQS8,FYCO1_HUMAN
Q9BQT8,ODC_HUMAN
Q9BQT9,CSTN3_HUMAN
Q9BQW3,COE4_HUMAN
Q9BQY4,RHXF2_HUMAN
Q9BR01,ST4A1_HUMAN
Q9BR39,JPH2_HUMAN
Q9BR76,COR1B_HUMAN
Q9BRA0,LSMD1_HUMAN
Q9BRA2,TXD17_HUMAN
Q9BRB3,PIGQ_HUMAN
Q9BRC7,PLCD4_HUMAN
Q9BRD0,BUD13_HUMAN
Q9BRF8,CPPED_HUMAN
Q9BRG1,VPS25_HUMAN
Q9BRG2,SH23A_HUMAN
Q9BRI3,ZNT2_HUMAN
Q9BRJ7,TIRR_HUMAN
Q9BRJ9,MESP1_HUMAN
Q9BRK0,REEP2_HUMAN
Q9BRK3,MXRA8_HUMAN
Q9BRK4,LZTS2_HUMAN
Q9BRK5,CAB45_HUMAN
Q9BRL6,SRSF8_HUMAN
Q9BRL7,SC22C_HUMAN
Q9BRP0,OVOL2_HUMAN
Q9BRP8,PYM1_HUMAN
Q9BRQ0,PYGO2_HUMAN
Q9BRQ3,NUD22_HUMAN
Q9BRQ6,MIC25_HUMAN
Q9BRQ8,FSP1_HUMAN
Q9BRR0,ZKSC3_HUMAN
Q9BRR3,PGAP4_HUMAN
Q9BRR6,ADPGK_HUMAN
Q9BRR9,RHG09_HUMAN
Q9BRS2,RIOK1_HUMAN
Q9BRS8,LARP6_HUMAN
Q9BRT2,UQCC2_HUMAN
Q9BRT3,MIEN1_HUMAN
Q9BRT8,ZNG1A_HUMAN
Q9BRT9,SLD5_HUMAN
Q9BRU9,UTP23_HUMAN
Q9BRV3,SWET1_HUMAN
Q9BRV8,SIKE1_HUMAN
Q9BRX2,PELO_HUMAN
Q9BRX5,PSF3_HUMAN
Q9BRX8,PXL2A_HUMAN
Q9BRX9,WDR83_HUMAN
Q9BRZ2,TRI56_HUMAN
Q9BS16,CENPK_HUMAN
Q9BS26,ERP44_HUMAN
Q9BS34,ZN670_HUMAN
Q9BS40,LXN_HUMAN
Q9BS86,ZPBP1_HUMAN
Q9BSA4,TTYH2_HUMAN
Q9BSA9,TM175_HUMAN
Q9BSB4,ATGA1_HUMAN
Q9BSD3,RHNO1_HUMAN
Q9BSD7,NTPCR_HUMAN
Q9BSE2,TMM79_HUMAN
Q9BSE4,HERP2_HUMAN
Q9BSF0,SMAKA_HUMAN
Q9BSG1,ZNF2_HUMAN
Q9BSH4,TACO1_HUMAN
Q9BSI4,TINF2_HUMAN
Q9BSJ2,GCP2_HUMAN
Q9BSJ6,PIMRE_HUMAN
Q9BSJ8,ESYT1_HUMAN
Q9BSK2,S2533_HUMAN
Q9BSK4,FEM1A_HUMAN
Q9BSL1,UBAC1_HUMAN
Q9BSM1,PCGF1_HUMAN
Q9BSQ5,CCM2_HUMAN
Q9BSR8,YIPF4_HUMAN
Q9BST9,RTKN_HUMAN
Q9BSU1,PHAF1_HUMAN
Q9BSU3,NAA11_HUMAN
Q9BSV6,SEN34_HUMAN
Q9BSW2,EFC4B_HUMAN
Q9BSW7,SYT17_HUMAN
Q9BSY9,DESI2_HUMAN
Q9BT04,FUZZY_HUMAN
Q9BT09,CNPY3_HUMAN
